"Yr","WD","CULocation","Surf","Flood","Spr","AcSWFl","AcSWSpr","AcGWFl","AcGWSpr","PumpingMax","GMode","AcTot","AcSW","AcGW","AcSpr","PercentAcGWtoAcTot"
1963,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1964,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1965,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1966,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1967,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1968,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1969,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1970,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1971,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1972,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1973,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1974,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1975,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1976,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1977,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1978,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1979,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1980,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1981,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1982,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1983,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1984,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1985,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1986,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1987,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1988,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1989,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1990,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1991,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1992,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1993,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1994,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1995,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1996,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1997,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1998,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
1999,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
2000,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
2001,"23","2300926",0.870000,0.600000,0.800000,37.300000,0.000000,0.000000,0.000000,0.000000,2,37.300000,37.300000,0.000000,0.0000,0.0000
2002,"23","2300926",0.870000,0.600000,0.800000,34.700000,0.000000,0.000000,0.000000,0.000000,2,34.700000,34.700000,0.000000,0.0000,0.0000
2003,"23","2300926",0.870000,0.600000,0.800000,32.100000,0.000000,0.000000,0.000000,0.000000,2,32.100000,32.100000,0.000000,0.0000,0.0000
2004,"23","2300926",0.870000,0.600000,0.800000,29.500000,0.000000,0.000000,0.000000,0.000000,2,29.500000,29.500000,0.000000,0.0000,0.0000
2005,"23","2300926",0.870000,0.600000,0.800000,26.900000,0.000000,0.000000,0.000000,0.000000,2,26.900000,26.900000,0.000000,0.0000,0.0000
2006,"23","2300926",0.870000,0.600000,0.800000,26.900000,0.000000,0.000000,0.000000,0.000000,2,26.900000,26.900000,0.000000,0.0000,0.0000
2007,"23","2300926",0.870000,0.600000,0.800000,26.900000,0.000000,0.000000,0.000000,0.000000,2,26.900000,26.900000,0.000000,0.0000,0.0000
2008,"23","2300926",0.870000,0.600000,0.800000,26.900000,0.000000,0.000000,0.000000,0.000000,2,26.900000,26.900000,0.000000,0.0000,0.0000
2009,"23","2300926",0.870000,0.600000,0.800000,26.900000,0.000000,0.000000,0.000000,0.000000,2,26.900000,26.900000,0.000000,0.0000,0.0000
2010,"23","2300926",0.870000,0.600000,0.800000,26.900000,0.000000,0.000000,0.000000,0.000000,2,26.900000,26.900000,0.000000,0.0000,0.0000
2011,"23","2300926",0.870000,0.600000,0.800000,26.900000,0.000000,0.000000,0.000000,0.000000,2,26.900000,26.900000,0.000000,0.0000,0.0000
2012,"23","2300926",0.870000,0.600000,0.800000,26.900000,0.000000,0.000000,0.000000,0.000000,2,26.900000,26.900000,0.000000,0.0000,0.0000
2013,"23","2300926",0.870000,0.600000,0.800000,26.900000,0.000000,0.000000,0.000000,0.000000,2,26.900000,26.900000,0.000000,0.0000,0.0000
1950,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1951,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1952,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1953,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1954,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1955,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1956,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1957,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1958,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1959,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1960,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1961,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1962,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1963,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1964,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1965,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1966,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1967,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1968,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1969,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1970,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1971,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1972,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1973,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1974,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1975,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1976,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1977,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1978,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1979,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1980,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1981,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1982,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1983,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1984,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1985,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1986,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1987,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1988,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1989,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1990,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1991,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1992,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1993,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1994,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1995,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1996,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1997,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1998,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1999,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2000,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2001,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2002,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2003,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2004,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2005,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2006,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2007,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2008,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2009,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2010,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2011,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2012,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
2013,"23","2300991",0.770000,0.600000,0.800000,154.700000,0.000000,0.000000,0.000000,0.000000,2,154.700000,154.700000,0.000000,0.0000,0.0000
1950,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1951,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1952,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1953,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1954,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1955,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1956,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1957,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1958,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1959,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1960,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1961,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1962,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1963,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1964,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1965,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1966,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1967,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1968,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1969,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1970,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1971,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1972,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1973,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1974,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1975,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1976,"23","2300993",0.750000,0.600000,0.800000,101.100000,0.000000,0.000000,0.000000,0.000000,2,101.100000,101.100000,0.000000,0.0000,0.0000
1977,"23","2300993",0.750000,0.600000,0.800000,110.300000,0.000000,0.000000,0.000000,0.000000,2,110.300000,110.300000,0.000000,0.0000,0.0000
1978,"23","2300993",0.750000,0.600000,0.800000,119.500000,0.000000,0.000000,0.000000,0.000000,2,119.500000,119.500000,0.000000,0.0000,0.0000
1979,"23","2300993",0.750000,0.600000,0.800000,128.700000,0.000000,0.000000,0.000000,0.000000,2,128.700000,128.700000,0.000000,0.0000,0.0000
